2017-05-20 15:59:57.990: ACT: MainWearActivity onCreate Complete
2017-05-20 15:59:59.225: GPS: Normal Poller now requestingLocationUpdates at 2000ms intervals
2017-05-20 15:59:59.452: GPS: Location received:Location[fused 54.144163,-2.291551 acc=35 et=+7m37s193ms alt=0.0 vel=13.89 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:00:49.991: GPS: Good Location received:Location[fused 54.146101,-2.282275 acc=43 et=+8m27s744ms alt=0.0 vel=13.89 bear=144.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:00:51.998: GPS: Location received:Location[fused 54.145897,-2.282032 acc=43 et=+8m29s750ms alt=0.0 vel=13.89 bear=144.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:00:51.998: GPS: Good Location received:Location[fused 54.145897,-2.282032 acc=43 et=+8m29s750ms alt=0.0 vel=13.89 bear=144.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:00:56.024: GPS: Location received:Location[fused 54.145702,-2.281330 acc=32 et=+8m33s778ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:00:56.024: GPS: Good Location received:Location[fused 54.145702,-2.281330 acc=32 et=+8m33s778ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:00.014: GPS: Location received:Location[fused 54.146101,-2.280824 acc=33 et=+8m37s759ms alt=0.0 vel=13.89 bear=36.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:00.014: GPS: Good Location received:Location[fused 54.146101,-2.280824 acc=33 et=+8m37s759ms alt=0.0 vel=13.89 bear=36.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:04.018: GPS: Location received:Location[fused 54.146494,-2.280307 acc=48 et=+8m41s771ms alt=0.0 vel=13.89 bear=40.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:04.018: GPS: Good Location received:Location[fused 54.146494,-2.280307 acc=48 et=+8m41s771ms alt=0.0 vel=13.89 bear=40.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:08.013: GPS: Location received:Location[fused 54.146788,-2.279624 acc=36 et=+8m45s762ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:08.013: GPS: Good Location received:Location[fused 54.146788,-2.279624 acc=36 et=+8m45s762ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:10.013: GPS: Location received:Location[fused 54.146935,-2.279282 acc=38 et=+8m47s762ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:10.013: GPS: Good Location received:Location[fused 54.146935,-2.279282 acc=38 et=+8m47s762ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:12.031: GPS: Location received:Location[fused 54.147082,-2.278940 acc=46 et=+8m49s775ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:12.031: GPS: Good Location received:Location[fused 54.147082,-2.278940 acc=46 et=+8m49s775ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:14.028: GPS: Location received:Location[fused 54.147229,-2.278599 acc=32 et=+8m51s780ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:14.029: GPS: Good Location received:Location[fused 54.147229,-2.278599 acc=32 et=+8m51s780ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:18.023: GPS: Location received:Location[fused 54.147523,-2.277916 acc=35 et=+8m55s774ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:18.023: GPS: Good Location received:Location[fused 54.147523,-2.277916 acc=35 et=+8m55s774ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:22.026: GPS: Location received:Location[fused 54.147817,-2.277233 acc=46 et=+8m59s780ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:22.027: GPS: Good Location received:Location[fused 54.147817,-2.277233 acc=46 et=+8m59s780ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:26.026: GPS: Location received:Location[fused 54.148111,-2.276549 acc=50 et=+9m3s779ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:26.026: GPS: Good Location received:Location[fused 54.148111,-2.276549 acc=50 et=+9m3s779ms alt=0.0 vel=13.89 bear=53.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:30.021: GPS: Location received:Location[fused 54.148329,-2.275806 acc=38 et=+9m7s775ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:30.021: GPS: Good Location received:Location[fused 54.148329,-2.275806 acc=38 et=+9m7s775ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:32.048: GPS: Location received:Location[fused 54.148382,-2.275392 acc=46 et=+9m9s799ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:32.048: GPS: Good Location received:Location[fused 54.148382,-2.275392 acc=46 et=+9m9s799ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:36.044: GPS: Location received:Location[fused 54.148489,-2.274565 acc=39 et=+9m13s782ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:36.044: GPS: Good Location received:Location[fused 54.148489,-2.274565 acc=39 et=+9m13s782ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:38.037: GPS: Location received:Location[fused 54.148543,-2.274151 acc=49 et=+9m15s790ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:38.037: GPS: Good Location received:Location[fused 54.148543,-2.274151 acc=49 et=+9m15s790ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:40.049: GPS: Location received:Location[fused 54.148596,-2.273736 acc=46 et=+9m17s796ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:40.049: GPS: Good Location received:Location[fused 54.148596,-2.273736 acc=46 et=+9m17s796ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:42.045: GPS: Location received:Location[fused 54.148650,-2.273322 acc=40 et=+9m19s796ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:42.045: GPS: Good Location received:Location[fused 54.148650,-2.273322 acc=40 et=+9m19s796ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:44.045: GPS: Location received:Location[fused 54.148703,-2.272909 acc=46 et=+9m21s799ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:44.046: GPS: Good Location received:Location[fused 54.148703,-2.272909 acc=46 et=+9m21s799ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:48.044: GPS: Location received:Location[fused 54.148810,-2.272080 acc=30 et=+9m25s797ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:48.044: GPS: Good Location received:Location[fused 54.148810,-2.272080 acc=30 et=+9m25s797ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:52.052: GPS: Location received:Location[fused 54.148917,-2.271252 acc=37 et=+9m29s804ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:52.052: GPS: Good Location received:Location[fused 54.148917,-2.271252 acc=37 et=+9m29s804ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:54.063: GPS: Location received:Location[fused 54.148970,-2.270839 acc=48 et=+9m31s810ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:54.063: GPS: Good Location received:Location[fused 54.148970,-2.270839 acc=48 et=+9m31s810ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:01:56.062: GPS: Location received:Location[fused 54.149024,-2.270424 acc=49 et=+9m33s816ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:01:56.066: GPS: Good Location received:Location[fused 54.149024,-2.270424 acc=49 et=+9m33s816ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:00.078: GPS: Location received:Location[fused 54.149131,-2.269597 acc=46 et=+9m37s831ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:00.078: GPS: Good Location received:Location[fused 54.149131,-2.269597 acc=46 et=+9m37s831ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:04.075: GPS: Location received:Location[fused 54.149238,-2.268768 acc=44 et=+9m41s829ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:04.076: GPS: Good Location received:Location[fused 54.149238,-2.268768 acc=44 et=+9m41s829ms alt=0.0 vel=13.89 bear=77.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:08.074: GPS: Location received:Location[fused 54.149225,-2.267994 acc=50 et=+9m45s826ms alt=0.0 vel=13.89 bear=132.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:08.074: GPS: Good Location received:Location[fused 54.149225,-2.267994 acc=50 et=+9m45s826ms alt=0.0 vel=13.89 bear=132.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:10.098: GPS: Location received:Location[fused 54.149057,-2.267682 acc=33 et=+9m47s850ms alt=0.0 vel=13.89 bear=132.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:10.098: GPS: Good Location received:Location[fused 54.149057,-2.267682 acc=33 et=+9m47s850ms alt=0.0 vel=13.89 bear=132.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:14.084: GPS: Location received:Location[fused 54.149369,-2.267177 acc=40 et=+9m51s831ms alt=0.0 vel=13.89 bear=35.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:14.084: GPS: Good Location received:Location[fused 54.149369,-2.267177 acc=40 et=+9m51s831ms alt=0.0 vel=13.89 bear=35.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:16.127: GPS: Location received:Location[fused 54.149472,-2.266822 acc=39 et=+9m53s880ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:16.128: GPS: Good Location received:Location[fused 54.149472,-2.266822 acc=39 et=+9m53s880ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:20.091: GPS: Location received:Location[fused 54.149565,-2.265989 acc=39 et=+9m57s845ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:20.092: GPS: Good Location received:Location[fused 54.149565,-2.265989 acc=39 et=+9m57s845ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:24.096: GPS: Location received:Location[fused 54.149659,-2.265156 acc=49 et=+10m1s849ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:24.097: GPS: Good Location received:Location[fused 54.149659,-2.265156 acc=49 et=+10m1s849ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:26.097: GPS: Location received:Location[fused 54.149706,-2.264741 acc=31 et=+10m3s850ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:26.097: GPS: Good Location received:Location[fused 54.149706,-2.264741 acc=31 et=+10m3s850ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:30.105: GPS: Location received:Location[fused 54.149800,-2.263911 acc=34 et=+10m7s849ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:30.105: GPS: Good Location received:Location[fused 54.149800,-2.263911 acc=34 et=+10m7s849ms alt=0.0 vel=13.89 bear=79.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:32.097: GPS: Location received:Location[fused 54.149835,-2.263492 acc=44 et=+10m9s849ms alt=0.0 vel=13.89 bear=83.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:32.097: GPS: Good Location received:Location[fused 54.149835,-2.263492 acc=44 et=+10m9s849ms alt=0.0 vel=13.89 bear=83.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:34.114: GPS: Location received:Location[fused 54.149864,-2.263070 acc=42 et=+10m11s863ms alt=0.0 vel=13.89 bear=83.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:34.114: GPS: Good Location received:Location[fused 54.149864,-2.263070 acc=42 et=+10m11s863ms alt=0.0 vel=13.89 bear=83.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:38.110: GPS: Location received:Location[fused 54.149924,-2.262230 acc=49 et=+10m15s863ms alt=0.0 vel=13.89 bear=81.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:38.110: GPS: Good Location received:Location[fused 54.149924,-2.262230 acc=49 et=+10m15s863ms alt=0.0 vel=13.89 bear=81.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:42.111: GPS: Location received:Location[fused 54.150225,-2.261554 acc=50 et=+10m19s864ms alt=0.0 vel=13.89 bear=52.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:42.111: GPS: Good Location received:Location[fused 54.150225,-2.261554 acc=50 et=+10m19s864ms alt=0.0 vel=13.89 bear=52.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:44.126: GPS: Location received:Location[fused 54.150375,-2.261217 acc=39 et=+10m21s875ms alt=0.0 vel=13.89 bear=52.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:44.126: GPS: Good Location received:Location[fused 54.150375,-2.261217 acc=39 et=+10m21s875ms alt=0.0 vel=13.89 bear=52.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:48.112: GPS: Location received:Location[fused 54.150676,-2.260543 acc=39 et=+10m25s865ms alt=0.0 vel=13.89 bear=52.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:48.112: GPS: Good Location received:Location[fused 54.150676,-2.260543 acc=39 et=+10m25s865ms alt=0.0 vel=13.89 bear=52.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:50.148: GPS: Location received:Location[fused 54.150729,-2.260147 acc=38 et=+10m27s901ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:50.149: GPS: Good Location received:Location[fused 54.150729,-2.260147 acc=38 et=+10m27s901ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:54.118: GPS: Location received:Location[fused 54.150745,-2.259300 acc=31 et=+10m31s871ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:54.119: GPS: Good Location received:Location[fused 54.150745,-2.259300 acc=31 et=+10m31s871ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:56.127: GPS: Location received:Location[fused 54.150753,-2.258878 acc=40 et=+10m33s878ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:56.127: GPS: Good Location received:Location[fused 54.150753,-2.258878 acc=40 et=+10m33s878ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:02:58.127: GPS: Location received:Location[fused 54.150761,-2.258455 acc=36 et=+10m35s881ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:02:58.127: GPS: Good Location received:Location[fused 54.150761,-2.258455 acc=36 et=+10m35s881ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:00.133: GPS: Location received:Location[fused 54.150769,-2.258031 acc=43 et=+10m37s886ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:00.133: GPS: Good Location received:Location[fused 54.150769,-2.258031 acc=43 et=+10m37s886ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:04.130: GPS: Location received:Location[fused 54.150785,-2.257183 acc=30 et=+10m41s884ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:04.131: GPS: Good Location received:Location[fused 54.150785,-2.257183 acc=30 et=+10m41s884ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:06.144: GPS: Location received:Location[fused 54.150793,-2.256759 acc=43 et=+10m43s887ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:06.145: GPS: Good Location received:Location[fused 54.150793,-2.256759 acc=43 et=+10m43s887ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:10.146: GPS: Location received:Location[fused 54.150634,-2.255991 acc=36 et=+10m47s899ms alt=0.0 vel=13.89 bear=121.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:10.147: GPS: Good Location received:Location[fused 54.150634,-2.255991 acc=36 et=+10m47s899ms alt=0.0 vel=13.89 bear=121.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:14.133: GPS: Location received:Location[fused 54.150633,-2.255376 acc=42 et=+10m51s886ms alt=0.0 vel=13.89 bear=31.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
