2017-05-22 06:00:30.508: ACT: MainWearActivity onCreate Complete
2017-05-22 06:00:31.874: GPS: Normal Poller now requestingLocationUpdates at 2000ms intervals
2017-05-22 06:06:06.388: GPS: Location received:Location[fused 54.150760,-2.258517 acc=50 et=+6m18s116ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:06.389: GPS: Good Location received:Location[fused 54.150760,-2.258517 acc=50 et=+6m18s116ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:10.386: GPS: Location received:Location[fused 54.150776,-2.257674 acc=45 et=+6m22s113ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:10.386: GPS: Good Location received:Location[fused 54.150776,-2.257674 acc=45 et=+6m22s113ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:14.374: GPS: Location received:Location[fused 54.150792,-2.256828 acc=38 et=+6m26s102ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:14.374: GPS: Good Location received:Location[fused 54.150792,-2.256828 acc=38 et=+6m26s102ms alt=0.0 vel=13.89 bear=88.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:16.378: GPS: Location received:Location[fused 54.150786,-2.256410 acc=40 et=+6m28s105ms alt=0.0 vel=13.89 bear=94.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:16.379: GPS: Good Location received:Location[fused 54.150786,-2.256410 acc=40 et=+6m28s105ms alt=0.0 vel=13.89 bear=94.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:20.370: GPS: Location received:Location[fused 54.150526,-2.255695 acc=41 et=+6m32s98ms alt=0.0 vel=13.89 bear=121.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:20.371: GPS: Good Location received:Location[fused 54.150526,-2.255695 acc=41 et=+6m32s98ms alt=0.0 vel=13.89 bear=121.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:22.409: GPS: Location received:Location[fused 54.150595,-2.255415 acc=41 et=+6m34s135ms alt=0.0 vel=13.89 bear=31.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:22.409: GPS: Good Location received:Location[fused 54.150595,-2.255415 acc=41 et=+6m34s135ms alt=0.0 vel=13.89 bear=31.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:26.394: GPS: Location received:Location[fused 54.150769,-2.254767 acc=38 et=+6m38s122ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:26.394: GPS: Good Location received:Location[fused 54.150769,-2.254767 acc=38 et=+6m38s122ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:28.394: GPS: Location received:Location[fused 54.150740,-2.254348 acc=40 et=+6m40s122ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:28.394: GPS: Good Location received:Location[fused 54.150740,-2.254348 acc=40 et=+6m40s122ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:32.411: GPS: Location received:Location[fused 54.150682,-2.253508 acc=41 et=+6m44s135ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:32.412: GPS: Good Location received:Location[fused 54.150682,-2.253508 acc=41 et=+6m44s135ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:34.420: GPS: Location received:Location[fused 54.150653,-2.253088 acc=44 et=+6m46s147ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:34.421: GPS: Good Location received:Location[fused 54.150653,-2.253088 acc=44 et=+6m46s147ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:38.391: GPS: Location received:Location[fused 54.150616,-2.252270 acc=47 et=+6m50s119ms alt=0.0 vel=13.89 bear=86.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:38.391: GPS: Good Location received:Location[fused 54.150616,-2.252270 acc=47 et=+6m50s119ms alt=0.0 vel=13.89 bear=86.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:40.427: GPS: Location received:Location[fused 54.150847,-2.252108 acc=42 et=+6m52s134ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:40.427: GPS: Good Location received:Location[fused 54.150847,-2.252108 acc=42 et=+6m52s134ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:44.395: GPS: Location received:Location[fused 54.151305,-2.251786 acc=35 et=+6m56s122ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:44.395: GPS: Good Location received:Location[fused 54.151305,-2.251786 acc=35 et=+6m56s122ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:46.422: GPS: Location received:Location[fused 54.151534,-2.251625 acc=48 et=+6m58s149ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:46.422: GPS: Good Location received:Location[fused 54.151534,-2.251625 acc=48 et=+6m58s149ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:50.404: GPS: Location received:Location[fused 54.151958,-2.251220 acc=38 et=+7m2s132ms alt=0.0 vel=13.89 bear=50.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:50.404: GPS: Good Location received:Location[fused 54.151958,-2.251220 acc=38 et=+7m2s132ms alt=0.0 vel=13.89 bear=50.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:54.416: GPS: Location received:Location[fused 54.152341,-2.251017 acc=34 et=+7m6s143ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:54.416: GPS: Good Location received:Location[fused 54.152341,-2.251017 acc=34 et=+7m6s143ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:06:58.412: GPS: Location received:Location[fused 54.152798,-2.251345 acc=38 et=+7m10s140ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:06:58.412: GPS: Good Location received:Location[fused 54.152798,-2.251345 acc=38 et=+7m10s140ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:00.424: GPS: Location received:Location[fused 54.153031,-2.251365 acc=46 et=+7m12s148ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:00.424: GPS: Good Location received:Location[fused 54.153031,-2.251365 acc=46 et=+7m12s148ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:02.426: GPS: Location received:Location[fused 54.153270,-2.251247 acc=46 et=+7m14s153ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:02.426: GPS: Good Location received:Location[fused 54.153270,-2.251247 acc=46 et=+7m14s153ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:04.463: GPS: Location received:Location[fused 54.153508,-2.251129 acc=40 et=+7m16s189ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:04.464: GPS: Good Location received:Location[fused 54.153508,-2.251129 acc=40 et=+7m16s189ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:08.420: GPS: Location received:Location[fused 54.153978,-2.250860 acc=42 et=+7m20s148ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:08.421: GPS: Good Location received:Location[fused 54.153978,-2.250860 acc=42 et=+7m20s148ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:12.419: GPS: Location received:Location[fused 54.154425,-2.250493 acc=36 et=+7m24s147ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:12.420: GPS: Good Location received:Location[fused 54.154425,-2.250493 acc=36 et=+7m24s147ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:14.453: GPS: Location received:Location[fused 54.154649,-2.250309 acc=39 et=+7m26s180ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:14.454: GPS: Good Location received:Location[fused 54.154649,-2.250309 acc=39 et=+7m26s180ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:18.434: GPS: Location received:Location[fused 54.155096,-2.249942 acc=46 et=+7m30s159ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:18.435: GPS: Good Location received:Location[fused 54.155096,-2.249942 acc=46 et=+7m30s159ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:22.444: GPS: Location received:Location[fused 54.155491,-2.249437 acc=46 et=+7m34s154ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:22.444: GPS: Good Location received:Location[fused 54.155491,-2.249437 acc=46 et=+7m34s154ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:24.432: GPS: Location received:Location[fused 54.155684,-2.249169 acc=47 et=+7m36s160ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:24.432: GPS: Good Location received:Location[fused 54.155684,-2.249169 acc=47 et=+7m36s160ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:28.424: GPS: Location received:Location[fused 54.156092,-2.248821 acc=38 et=+7m40s152ms alt=0.0 vel=13.89 bear=345.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:28.424: GPS: Good Location received:Location[fused 54.156092,-2.248821 acc=38 et=+7m40s152ms alt=0.0 vel=13.89 bear=345.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:30.434: GPS: Location received:Location[fused 54.156330,-2.248939 acc=43 et=+7m42s162ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:30.434: GPS: Good Location received:Location[fused 54.156330,-2.248939 acc=43 et=+7m42s162ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:32.460: GPS: Location received:Location[fused 54.156568,-2.249056 acc=49 et=+7m44s184ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:32.460: GPS: Good Location received:Location[fused 54.156568,-2.249056 acc=49 et=+7m44s184ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:36.464: GPS: Location received:Location[fused 54.157045,-2.249292 acc=39 et=+7m48s191ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:36.464: GPS: Good Location received:Location[fused 54.157045,-2.249292 acc=39 et=+7m48s191ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:40.446: GPS: Location received:Location[fused 54.157463,-2.249741 acc=45 et=+7m52s173ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:40.446: GPS: Good Location received:Location[fused 54.157463,-2.249741 acc=45 et=+7m52s173ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:42.477: GPS: Location received:Location[fused 54.157667,-2.249982 acc=34 et=+7m54s205ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:42.477: GPS: Good Location received:Location[fused 54.157667,-2.249982 acc=34 et=+7m54s205ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:46.451: GPS: Location received:Location[fused 54.158056,-2.250507 acc=43 et=+7m58s179ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:46.452: GPS: Good Location received:Location[fused 54.158056,-2.250507 acc=43 et=+7m58s179ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:48.452: GPS: Location received:Location[fused 54.158242,-2.250784 acc=46 et=+8m0s180ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:48.452: GPS: Good Location received:Location[fused 54.158242,-2.250784 acc=46 et=+8m0s180ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:50.460: GPS: Location received:Location[fused 54.158434,-2.251029 acc=36 et=+8m2s186ms alt=0.0 vel=13.89 bear=327.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:50.460: GPS: Good Location received:Location[fused 54.158434,-2.251029 acc=36 et=+8m2s186ms alt=0.0 vel=13.89 bear=327.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:54.472: GPS: Location received:Location[fused 54.158913,-2.250806 acc=44 et=+8m6s200ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:54.473: GPS: Good Location received:Location[fused 54.158913,-2.250806 acc=44 et=+8m6s200ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:07:58.495: GPS: Location received:Location[fused 54.159392,-2.250583 acc=39 et=+8m10s210ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:07:58.495: GPS: Good Location received:Location[fused 54.159392,-2.250583 acc=39 et=+8m10s210ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:02.463: GPS: Location received:Location[fused 54.159870,-2.250361 acc=41 et=+8m14s190ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:02.463: GPS: Good Location received:Location[fused 54.159870,-2.250361 acc=41 et=+8m14s190ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:06.458: GPS: Location received:Location[fused 54.160350,-2.250141 acc=38 et=+8m18s186ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:06.458: GPS: Good Location received:Location[fused 54.160350,-2.250141 acc=38 et=+8m18s186ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:08.464: GPS: Location received:Location[fused 54.160590,-2.250031 acc=50 et=+8m20s191ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:08.464: GPS: Good Location received:Location[fused 54.160590,-2.250031 acc=50 et=+8m20s191ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:12.463: GPS: Location received:Location[fused 54.161078,-2.249930 acc=41 et=+8m24s191ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:12.463: GPS: Good Location received:Location[fused 54.161078,-2.249930 acc=41 et=+8m24s191ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:14.477: GPS: Location received:Location[fused 54.161327,-2.249937 acc=48 et=+8m26s205ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:14.478: GPS: Good Location received:Location[fused 54.161327,-2.249937 acc=48 et=+8m26s205ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:18.480: GPS: Location received:Location[fused 54.161824,-2.249951 acc=49 et=+8m30s200ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:18.481: GPS: Good Location received:Location[fused 54.161824,-2.249951 acc=49 et=+8m30s200ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:20.473: GPS: Location received:Location[fused 54.162073,-2.249958 acc=40 et=+8m32s201ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:20.474: GPS: Good Location received:Location[fused 54.162073,-2.249958 acc=40 et=+8m32s201ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:24.477: GPS: Location received:Location[fused 54.162560,-2.250079 acc=46 et=+8m36s205ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:24.477: GPS: Good Location received:Location[fused 54.162560,-2.250079 acc=46 et=+8m36s205ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:26.486: GPS: Location received:Location[fused 54.162799,-2.250197 acc=36 et=+8m38s214ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:26.486: GPS: Good Location received:Location[fused 54.162799,-2.250197 acc=36 et=+8m38s214ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:28.493: GPS: Location received:Location[fused 54.163037,-2.250316 acc=31 et=+8m40s221ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:28.493: GPS: Good Location received:Location[fused 54.163037,-2.250316 acc=31 et=+8m40s221ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:32.504: GPS: Location received:Location[fused 54.163514,-2.250554 acc=43 et=+8m44s227ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:32.504: GPS: Good Location received:Location[fused 54.163514,-2.250554 acc=43 et=+8m44s227ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:34.502: GPS: Location received:Location[fused 54.163394,-2.250847 acc=48 et=+8m46s229ms alt=0.0 vel=13.89 bear=228.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:34.502: GPS: Good Location received:Location[fused 54.163394,-2.250847 acc=48 et=+8m46s229ms alt=0.0 vel=13.89 bear=228.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:38.492: GPS: Location received:Location[fused 54.163109,-2.251520 acc=45 et=+8m50s220ms alt=0.0 vel=13.89 bear=251.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:38.492: GPS: Good Location received:Location[fused 54.163109,-2.251520 acc=45 et=+8m50s220ms alt=0.0 vel=13.89 bear=251.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:40.524: GPS: Location received:Location[fused 54.163044,-2.251928 acc=30 et=+8m52s251ms alt=0.0 vel=13.89 bear=254.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:40.524: GPS: Good Location received:Location[fused 54.163044,-2.251928 acc=30 et=+8m52s251ms alt=0.0 vel=13.89 bear=254.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:44.515: GPS: Location received:Location[fused 54.162915,-2.252742 acc=46 et=+8m56s242ms alt=0.0 vel=13.89 bear=254.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:44.515: GPS: Good Location received:Location[fused 54.162915,-2.252742 acc=46 et=+8m56s242ms alt=0.0 vel=13.89 bear=254.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:48.500: GPS: Location received:Location[fused 54.162785,-2.253558 acc=43 et=+9m0s223ms alt=0.0 vel=13.89 bear=254.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:48.500: GPS: Good Location received:Location[fused 54.162785,-2.253558 acc=43 et=+9m0s223ms alt=0.0 vel=13.89 bear=254.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:50.524: GPS: Location received:Location[fused 54.162721,-2.253966 acc=32 et=+9m2s252ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:50.525: GPS: Good Location received:Location[fused 54.162721,-2.253966 acc=32 et=+9m2s252ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:54.522: GPS: Location received:Location[fused 54.162599,-2.254784 acc=48 et=+9m6s240ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:54.523: GPS: Good Location received:Location[fused 54.162599,-2.254784 acc=48 et=+9m6s240ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:56.518: GPS: Location received:Location[fused 54.162538,-2.255193 acc=47 et=+9m8s245ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:56.519: GPS: Good Location received:Location[fused 54.162538,-2.255193 acc=47 et=+9m8s245ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:08:58.541: GPS: Location received:Location[fused 54.162477,-2.255601 acc=48 et=+9m10s264ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:08:58.541: GPS: Good Location received:Location[fused 54.162477,-2.255601 acc=48 et=+9m10s264ms alt=0.0 vel=13.89 bear=255.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:02.509: GPS: Location received:Location[fused 54.162371,-2.256428 acc=45 et=+9m14s237ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:02.509: GPS: Good Location received:Location[fused 54.162371,-2.256428 acc=45 et=+9m14s237ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:06.524: GPS: Location received:Location[fused 54.162287,-2.257258 acc=46 et=+9m18s252ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:06.525: GPS: Good Location received:Location[fused 54.162287,-2.257258 acc=46 et=+9m18s252ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:10.525: GPS: Location received:Location[fused 54.162187,-2.258081 acc=40 et=+9m22s252ms alt=0.0 vel=13.89 bear=252.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:10.525: GPS: Good Location received:Location[fused 54.162187,-2.258081 acc=40 et=+9m22s252ms alt=0.0 vel=13.89 bear=252.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:14.516: GPS: Location received:Location[fused 54.161968,-2.258763 acc=35 et=+9m26s243ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:14.516: GPS: Good Location received:Location[fused 54.161968,-2.258763 acc=35 et=+9m26s243ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:16.554: GPS: Location received:Location[fused 54.162114,-2.259106 acc=34 et=+9m28s282ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:16.555: GPS: Good Location received:Location[fused 54.162114,-2.259106 acc=34 et=+9m28s282ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:20.538: GPS: Location received:Location[fused 54.162132,-2.259934 acc=49 et=+9m32s265ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:20.538: GPS: Good Location received:Location[fused 54.162132,-2.259934 acc=49 et=+9m32s265ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:22.539: GPS: Location received:Location[fused 54.162132,-2.260357 acc=47 et=+9m34s266ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
